  ,activity,amount,timestamp,device,location,frequency,failed_attempts,previous_behavior,risk_label
user_4153,Money Transfer,2098.66,22-07-2025 15:04,ATM,"Houston, US",3,0,Recently flagged - suspicious history,Not Fraud
user_7897,Card Swipe,365.07,24-07-2025 13:15,Mobile-Android,"Los Angeles, US",2,0,Dormant account - reactivated,Not Fraud
user_3385,Bill Payment,1411.22,03-01-2025 15:18,Tablet,"Lagos, NG",3,0,Regular user - consistent pattern,Not Fraud
user_4282,Online Purchase,2356.87,27-06-2025 11:42,POS-Terminal,"Kolkata, IN",3,0,Dormant account - reactivated,Not Fraud
user_5909,Add Beneficiary,0,13-08-2025 11:06,ATM,"Singapore, SG",2,3,Frequent user - daily activity,Not Fraud
user_8643,Loan Application,4302.11,26-03-2025 13:49,ATM,"Sao Paulo, BR",1,0,Regular user - consistent pattern,Not Fraud
user_1162,Money Transfer,7189.84,23-04-2025 15:09,Mobile-iOS,"Moscow, RU",6,0,Regular user - consistent pattern,Not Fraud
user_4241,ATM Withdrawal,95.33,28-03-2025 20:46,ATM,"Lagos, NG",1,0,Recently flagged - suspicious history,Not Fraud
user_1343,Bill Payment,1139.87,28-08-2025 18:07,Mobile-iOS,"Toronto, CA",1,2,Occasional user - sporadic activity,Not Fraud
user_8106,Money Transfer,2413.94,18-02-2025 20:08,Mobile-iOS,"Sydney, AU",3,0,Multiple device switches,Not Fraud
user_1756,Loan Application,11767.15,08-02-2025 20:18,Desktop-Windows,"London, UK",3,0,Occasional user - sporadic activity,Not Fraud
user_9011,Online Purchase,2183.26,07-06-2025 18:50,Mobile-Android,"Houston, US",2,2,Dormant account - reactivated,Not Fraud
user_3932,Password Change,0,04-05-2025 17:33,POS-Terminal,"Kolkata, IN",2,0,Regular user - consistent pattern,Not Fraud
user_4596,Online Purchase,1358.98,19-04-2025 10:13,Desktop-Mac,"Lagos, NG",7,0,New user - no history,Fraud
user_2376,ATM Withdrawal,227.81,30-04-2025 11:37,Tablet,"Moscow, RU",2,0,Multiple device switches,Not Fraud
user_6194,ATM Withdrawal,197.36,15-06-2025 09:14,Mobile-Android,"Mumbai, IN",1,2,New user - no history,Not Fraud
user_2612,Money Transfer,1473.41,20-02-2025 01:12,POS-Terminal,"Mumbai, IN",2,2,Recently flagged - suspicious history,Fraud
user_3258,Wallet Top-up,2737.59,30-07-2025 00:19,Desktop-Windows,"Berlin, DE",2,0,Regular user - consistent pattern,Not Fraud
user_9399,Bill Payment,2597.07,23-02-2025 10:46,Desktop-Mac,"London, UK",3,0,Consistent single-device user,Not Fraud
user_6581,Money Transfer,6295.84,17-04-2025 09:49,Mobile-iOS,"Bangalore, IN",5,0,Occasional user - sporadic activity,Not Fraud
user_3102,ATM Withdrawal,472.24,02-08-2025 00:51,Desktop-Windows,"Mumbai, IN",2,1,Multiple device switches,Not Fraud
user_5909,Password Change,0,09-01-2025 15:36,Mobile-iOS,"Chicago, US",8,0,Multiple device switches,Not Fraud
user_4345,Add Beneficiary,0,02-05-2025 04:24,Mobile-Android,"Mumbai, IN",8,0,Recently flagged - suspicious history,Fraud
user_3910,Login,0,07-01-2025 19:38,Mobile-iOS,"Houston, US",6,0,Frequent user - daily activity,Not Fraud
user_5769,Wallet Top-up,214.59,13-02-2025 04:33,Desktop-Windows,"Dubai, AE",2,0,New user - no history,Not Fraud
user_9789,Add Beneficiary,0,20-08-2025 13:04,ATM,"Houston, US",6,0,Consistent single-device user,Not Fraud
user_6084,Loan Application,4099.31,21-02-2025 17:29,Mobile-Android,"Kolkata, IN",2,2,Frequent user - daily activity,Not Fraud
user_9043,Card Swipe,236.72,15-06-2025 01:05,Desktop-Mac,"Mumbai, IN",5,1,Multiple device switches,Fraud
user_3869,Add Beneficiary,0,07-07-2025 10:57,Desktop-Mac,"Bangalore, IN",6,0,New user - no history,Not Fraud
user_1715,Online Purchase,2657.2,18-05-2025 08:56,Desktop-Windows,"Beijing, CN",1,1,Frequent user - daily activity,Not Fraud
user_7738,Wallet Top-up,368.09,10-05-2025 12:48,ATM,"Berlin, DE",2,0,Frequent user - daily activity,Not Fraud
user_1731,Card Swipe,23.09,29-04-2025 16:43,Desktop-Mac,"Mumbai, IN",2,0,Regular user - consistent pattern,Not Fraud
user_5105,Money Transfer,14196.54,29-04-2025 08:42,Desktop-Mac,"Bangalore, IN",1,1,Consistent single-device user,Not Fraud
user_8713,ATM Withdrawal,422.37,26-01-2025 09:01,Mobile-iOS,"Toronto, CA",2,0,New user - no history,Not Fraud
user_5476,Bill Payment,1324.77,17-08-2025 09:45,POS-Terminal,"Sydney, AU",2,0,New user - no history,Not Fraud
user_6051,Card Swipe,35.68,16-07-2025 00:49,Mobile-iOS,Unknown Location,2,0,New user - no history,Not Fraud
user_7908,Login,0,19-02-2025 23:21,POS-Terminal,"Beijing, CN",1,2,Occasional user - sporadic activity,Not Fraud
user_1721,Add Beneficiary,0,24-03-2025 14:52,Tablet,"Moscow, RU",3,3,Multiple device switches,Fraud
user_4807,Online Purchase,322.13,17-06-2025 11:00,Desktop-Windows,"New York, US",1,0,Recently flagged - suspicious history,Not Fraud
user_7045,Login,0,19-03-2025 05:13,ATM,"Moscow, RU",9,0,Occasional user - sporadic activity,Not Fraud
user_2552,Loan Application,6520.87,25-08-2025 16:24,ATM,"Beijing, CN",2,0,Dormant account - reactivated,Not Fraud
user_2106,Password Change,0,25-04-2025 00:58,Desktop-Mac,"Sydney, AU",4,0,Regular user - consistent pattern,Not Fraud
user_1347,Loan Application,15190.87,20-04-2025 08:15,ATM,"London, UK",1,0,Consistent single-device user,Not Fraud
user_4309,Bill Payment,1130.37,05-07-2025 16:15,Tablet,"Kolkata, IN",2,2,Occasional user - sporadic activity,Not Fraud
user_9533,Add Beneficiary,0,07-01-2025 16:18,Mobile-iOS,"Dubai, AE",2,0,Regular user - consistent pattern,Not Fraud
user_4644,Loan Application,17460.48,11-06-2025 14:11,Mobile-Android,"Los Angeles, US",2,4,Regular user - consistent pattern,Fraud
user_4345,Bill Payment,279.82,27-08-2025 15:53,Mobile-iOS,"London, UK",1,1,Recently flagged - suspicious history,Not Fraud
user_4236,Online Purchase,1274.93,28-05-2025 15:19,Desktop-Mac,"Kolkata, IN",1,2,Consistent single-device user,Not Fraud
user_6891,Add Beneficiary,0,19-04-2025 12:30,Tablet,"Moscow, RU",2,0,Consistent single-device user,Not Fraud
user_8002,Money Transfer,15189.22,09-02-2025 21:38,Tablet,"Sao Paulo, BR",1,0,Consistent single-device user,Not Fraud
user_8878,Money Transfer,6698.02,23-08-2025 17:12,Mobile-iOS,"New York, US",5,1,Dormant account - reactivated,Not Fraud
user_7628,Add Beneficiary,0,09-04-2025 22:47,Desktop-Mac,"Toronto, CA",9,0,Regular user - consistent pattern,Not Fraud
user_7304,Loan Application,3289.13,22-08-2025 18:16,ATM,"Sao Paulo, BR",2,0,Dormant account - reactivated,Not Fraud
user_7313,Add Beneficiary,0,09-01-2025 18:15,ATM,"Mumbai, IN",4,0,Occasional user - sporadic activity,Not Fraud
user_8462,Bill Payment,766.59,11-02-2025 15:42,Mobile-Android,"Chicago, US",1,1,Multiple device switches,Not Fraud
user_2316,Wallet Top-up,2730.3,20-04-2025 20:10,Desktop-Windows,"Beijing, CN",2,0,Multiple device switches,Not Fraud
user_6045,Add Beneficiary,0,11-08-2025 18:59,Mobile-Android,"Chicago, US",3,1,Occasional user - sporadic activity,Not Fraud
user_7520,ATM Withdrawal,13.15,25-01-2025 09:31,Mobile-Android,"Berlin, DE",2,0,Recently flagged - suspicious history,Not Fraud
user_3890,Password Change,0,05-05-2025 09:08,Mobile-iOS,"Sydney, AU",1,0,Frequent user - daily activity,Not Fraud
user_4292,Login,0,19-02-2025 18:51,Desktop-Windows,"Kolkata, IN",6,0,New user - no history,Not Fraud
user_2307,ATM Withdrawal,52,08-01-2025 08:04,Tablet,"London, UK",2,1,Regular user - consistent pattern,Not Fraud
user_1685,Money Transfer,4260.81,14-05-2025 18:24,ATM,"London, UK",2,1,Multiple device switches,Not Fraud
user_7074,Password Change,0,29-08-2025 23:52,Desktop-Windows,"Beijing, CN",2,0,Dormant account - reactivated,Not Fraud
user_2641,Login,0,05-07-2025 13:44,ATM,"Singapore, SG",1,0,Recently flagged - suspicious history,Not Fraud
user_7036,Card Swipe,312.99,16-04-2025 16:30,POS-Terminal,"Houston, US",9,4,Dormant account - reactivated,Not Fraud
user_6901,Login,0,23-06-2025 23:47,Desktop-Mac,"London, UK",2,1,New user - no history,Not Fraud
user_8010,Card Swipe,493.57,07-07-2025 20:57,Desktop-Mac,"Toronto, CA",1,0,Regular user - consistent pattern,Not Fraud
user_9158,Money Transfer,6061.9,30-04-2025 17:35,Mobile-iOS,"Singapore, SG",8,0,Frequent user - daily activity,Not Fraud
user_4467,Bill Payment,2260.99,22-04-2025 16:05,POS-Terminal,"New York, US",7,0,Multiple device switches,Not Fraud
user_4610,ATM Withdrawal,336.31,20-06-2025 22:42,Mobile-iOS,Unknown Location,3,0,Dormant account - reactivated,Not Fraud
user_2059,Password Change,0,08-07-2025 12:45,POS-Terminal,"Delhi, IN",3,0,Multiple device switches,Not Fraud
user_4662,ATM Withdrawal,66.69,09-07-2025 06:05,Tablet,Tor Exit Node,4,0,Dormant account - reactivated,Not Fraud
user_7229,Loan Application,14751.51,18-02-2025 11:37,ATM,"Delhi, IN",2,1,Occasional user - sporadic activity,Not Fraud
user_4639,Money Transfer,7936.48,07-02-2025 14:29,ATM,Tor Exit Node,5,0,Consistent single-device user,Not Fraud
user_5643,Bill Payment,2242.44,09-01-2025 20:52,Tablet,"Toronto, CA",2,1,Recently flagged - suspicious history,Not Fraud
user_8836,Online Purchase,1487.6,27-07-2025 17:24,Desktop-Windows,"Chicago, US",4,2,Frequent user - daily activity,Not Fraud
user_3933,Card Swipe,366.42,22-08-2025 11:52,ATM,"Chicago, US",1,0,Multiple device switches,Not Fraud
user_6706,Add Beneficiary,0,14-03-2025 12:33,Desktop-Windows,"Beijing, CN",1,2,Multiple device switches,Not Fraud
user_3144,Password Change,0,26-07-2025 18:37,Mobile-Android,"Dubai, AE",4,0,Occasional user - sporadic activity,Not Fraud
user_8904,ATM Withdrawal,449.64,20-02-2025 09:51,POS-Terminal,"Beijing, CN",2,2,New user - no history,Not Fraud
user_7169,Add Beneficiary,0,15-01-2025 17:10,Mobile-Android,"Mumbai, IN",2,3,New user - no history,Not Fraud
user_8107,Bill Payment,1882.78,03-03-2025 12:02,Desktop-Mac,"Sydney, AU",3,4,Multiple device switches,Not Fraud
user_8596,Add Beneficiary,0,05-04-2025 10:41,Mobile-Android,"Chicago, US",1,0,Frequent user - daily activity,Not Fraud
user_8856,ATM Withdrawal,349.93,09-04-2025 07:37,Desktop-Mac,"Kolkata, IN",4,0,Occasional user - sporadic activity,Not Fraud
user_6328,Money Transfer,14289.67,14-04-2025 20:34,ATM,"Beijing, CN",2,2,Consistent single-device user,Not Fraud
user_9501,Loan Application,10802.69,12-07-2025 19:41,ATM,"Houston, US",3,0,Occasional user - sporadic activity,Not Fraud
user_8327,Password Change,0,22-02-2025 08:08,POS-Terminal,"Chicago, US",3,2,Regular user - consistent pattern,Not Fraud
user_3043,Wallet Top-up,899.24,18-06-2025 22:10,Mobile-Android,"London, UK",1,3,Recently flagged - suspicious history,Not Fraud
user_3291,Loan Application,9834.33,05-06-2025 11:58,Tablet,"Sydney, AU",3,1,Regular user - consistent pattern,Not Fraud
user_3321,ATM Withdrawal,429.48,22-05-2025 09:08,Mobile-iOS,"Lagos, NG",1,1,Multiple device switches,Not Fraud
user_5177,ATM Withdrawal,197.07,22-01-2025 21:25,Desktop-Windows,"Beijing, CN",7,0,Frequent user - daily activity,Not Fraud
user_5413,Online Purchase,2144.76,11-05-2025 15:41,Tablet,"Houston, US",5,0,Multiple device switches,Not Fraud
user_5055,Money Transfer,5439,15-04-2025 14:43,Mobile-Android,"Mumbai, IN",1,3,Recently flagged - suspicious history,Not Fraud
user_5483,Login,0,27-01-2025 07:14,ATM,Unknown Location,1,1,Recently flagged - suspicious history,Fraud
user_9021,Money Transfer,10602.75,22-05-2025 17:55,Desktop-Windows,"Moscow, RU",6,0,Multiple device switches,Fraud
user_6655,Wallet Top-up,1657.26,01-06-2025 20:25,Mobile-iOS,"London, UK",3,1,Occasional user - sporadic activity,Not Fraud
user_7206,Loan Application,14721.68,05-04-2025 03:46,POS-Terminal,"Berlin, DE",3,0,Consistent single-device user,Not Fraud
user_8191,Password Change,0,12-03-2025 19:32,Desktop-Mac,"Sydney, AU",4,3,Frequent user - daily activity,Not Fraud
user_2424,ATM Withdrawal,209.19,21-01-2025 11:05,Mobile-Android,"Sao Paulo, BR",7,0,Regular user - consistent pattern,Not Fraud
user_9074,Login,0,11-05-2025 22:27,POS-Terminal,"Chicago, US",2,1,New user - no history,Not Fraud
user_1227,Loan Application,3844.17,19-04-2025 19:00,POS-Terminal,"Sydney, AU",2,5,Regular user - consistent pattern,Fraud
user_8350,Bill Payment,2025.19,27-02-2025 20:33,Mobile-iOS,"Los Angeles, US",5,0,Regular user - consistent pattern,Not Fraud
user_9118,Add Beneficiary,0,22-08-2025 09:07,POS-Terminal,"London, UK",2,1,New user - no history,Not Fraud
user_5901,Card Swipe,153.84,26-05-2025 09:47,Desktop-Mac,"London, UK",2,3,Regular user - consistent pattern,Not Fraud
user_8999,Login,0,26-03-2025 11:39,Desktop-Windows,"Mumbai, IN",1,2,Occasional user - sporadic activity,Not Fraud
user_6808,Login,0,22-01-2025 07:31,Tablet,"Sydney, AU",1,0,Consistent single-device user,Not Fraud
user_4704,Card Swipe,203.73,16-02-2025 11:27,Tablet,"Dubai, AE",1,0,Consistent single-device user,Not Fraud
user_8110,Login,0,20-02-2025 11:55,Mobile-Android,"Houston, US",1,0,Dormant account - reactivated,Not Fraud
user_4260,Card Swipe,480.25,06-05-2025 23:07,Tablet,"Sydney, AU",3,0,Multiple device switches,Not Fraud
user_3153,Money Transfer,19155.69,30-03-2025 19:08,Tablet,"New York, US",3,0,Dormant account - reactivated,Not Fraud
user_1131,Add Beneficiary,0,22-01-2025 13:18,ATM,"Delhi, IN",3,1,Occasional user - sporadic activity,Not Fraud
user_5606,Money Transfer,17290.13,30-07-2025 23:15,Desktop-Mac,"Houston, US",4,2,Occasional user - sporadic activity,Not Fraud
user_3436,Online Purchase,365.78,26-08-2025 12:17,Mobile-iOS,"Delhi, IN",3,0,Regular user - consistent pattern,Not Fraud
user_7673,Wallet Top-up,922.81,28-03-2025 16:14,Desktop-Mac,"Bangalore, IN",2,0,Recently flagged - suspicious history,Not Fraud
user_5411,Password Change,0,18-04-2025 10:22,Mobile-iOS,"Toronto, CA",1,0,Regular user - consistent pattern,Not Fraud
user_4473,ATM Withdrawal,241.31,17-02-2025 21:06,Desktop-Windows,"Kolkata, IN",2,0,New user - no history,Not Fraud
user_3134,Password Change,0,10-07-2025 12:51,ATM,"Lagos, NG",3,0,Recently flagged - suspicious history,Fraud
user_7292,Money Transfer,17749.52,31-01-2025 08:47,Mobile-Android,"Lagos, NG",6,1,Frequent user - daily activity,Fraud
user_2616,Money Transfer,18839.27,02-05-2025 16:19,ATM,"Houston, US",4,0,Frequent user - daily activity,Not Fraud
user_5137,Wallet Top-up,2925.5,03-07-2025 20:28,Mobile-Android,"Singapore, SG",1,0,Regular user - consistent pattern,Not Fraud
user_3112,ATM Withdrawal,32.27,18-02-2025 15:50,POS-Terminal,"Dubai, AE",2,0,New user - no history,Not Fraud
user_8172,Wallet Top-up,1155.53,11-03-2025 18:25,Mobile-iOS,"Houston, US",1,0,Regular user - consistent pattern,Not Fraud
user_8461,Wallet Top-up,2124.72,26-02-2025 14:19,Desktop-Windows,"Sao Paulo, BR",3,0,Regular user - consistent pattern,Not Fraud
user_4902,ATM Withdrawal,29.15,26-08-2025 08:56,Mobile-iOS,"Toronto, CA",4,0,Frequent user - daily activity,Not Fraud
user_9758,Money Transfer,77.93,25-03-2025 11:38,Mobile-Android,"Kolkata, IN",6,0,Occasional user - sporadic activity,Not Fraud
user_5831,Password Change,0,03-01-2025 23:40,ATM,"Mumbai, IN",4,0,Recently flagged - suspicious history,Not Fraud
user_9804,Loan Application,2173.53,07-03-2025 18:24,ATM,"Moscow, RU",3,0,Consistent single-device user,Not Fraud
user_6312,ATM Withdrawal,109.92,12-04-2025 16:54,Mobile-iOS,"Bangalore, IN",4,0,Occasional user - sporadic activity,Not Fraud
user_2535,Card Swipe,98.94,18-02-2025 09:55,Tablet,"Sydney, AU",4,0,Regular user - consistent pattern,Not Fraud
user_7458,Loan Application,3797.57,27-04-2025 08:27,POS-Terminal,"Kolkata, IN",1,0,Regular user - consistent pattern,Not Fraud
user_2633,Add Beneficiary,0,04-01-2025 12:07,ATM,"Dubai, AE",7,0,New user - no history,Not Fraud
user_3336,Loan Application,319.26,19-05-2025 22:50,POS-Terminal,"Dubai, AE",5,0,Occasional user - sporadic activity,Not Fraud
user_8279,Bill Payment,925.62,20-05-2025 13:15,POS-Terminal,"London, UK",2,0,Regular user - consistent pattern,Not Fraud
user_9923,ATM Withdrawal,60.26,01-01-2025 20:26,Mobile-iOS,"New York, US",2,0,Recently flagged - suspicious history,Not Fraud
user_7303,Money Transfer,9861.82,14-03-2025 23:14,Desktop-Windows,"Los Angeles, US",2,0,New user - no history,Not Fraud
user_3475,Bill Payment,1288.74,19-04-2025 11:11,Mobile-iOS,"Singapore, SG",3,0,Recently flagged - suspicious history,Not Fraud
user_2702,ATM Withdrawal,458.95,27-07-2025 16:59,POS-Terminal,"Berlin, DE",4,2,Occasional user - sporadic activity,Not Fraud
user_6247,Bill Payment,1174.85,28-07-2025 17:50,Mobile-Android,"Chicago, US",2,1,Occasional user - sporadic activity,Not Fraud
user_3979,Add Beneficiary,0,04-05-2025 11:31,POS-Terminal,"Kolkata, IN",3,0,Occasional user - sporadic activity,Not Fraud
user_7278,Add Beneficiary,0,07-05-2025 14:34,Tablet,"Sydney, AU",1,0,Multiple device switches,Not Fraud
user_2429,Online Purchase,1088.32,03-04-2025 09:54,Tablet,"Bangalore, IN",1,0,Dormant account - reactivated,Not Fraud
user_5828,Card Swipe,80.63,18-04-2025 20:59,Mobile-iOS,"Houston, US",1,1,New user - no history,Not Fraud
user_7184,Login,0,14-01-2025 17:27,POS-Terminal,"Los Angeles, US",3,0,Occasional user - sporadic activity,Not Fraud
user_3406,Password Change,0,04-01-2025 08:15,Tablet,"Dubai, AE",2,1,Consistent single-device user,Not Fraud
user_5907,Card Swipe,211.65,27-06-2025 11:50,Mobile-Android,"Toronto, CA",1,2,Regular user - consistent pattern,Not Fraud
user_9245,Bill Payment,37.55,27-04-2025 19:43,Tablet,"Sao Paulo, BR",1,0,Recently flagged - suspicious history,Not Fraud
user_3569,ATM Withdrawal,486.83,24-02-2025 14:08,Desktop-Mac,"Moscow, RU",1,0,New user - no history,Not Fraud
user_8821,Password Change,0,08-04-2025 16:25,Mobile-iOS,"Los Angeles, US",2,0,Recently flagged - suspicious history,Not Fraud
user_2710,Money Transfer,7285.9,03-03-2025 18:21,Desktop-Windows,"Houston, US",1,0,Regular user - consistent pattern,Not Fraud
user_4075,Wallet Top-up,609.17,22-01-2025 21:15,Tablet,"Lagos, NG",3,1,Regular user - consistent pattern,Not Fraud
user_6056,Login,0,12-04-2025 23:48,Tablet,"Houston, US",4,1,Occasional user - sporadic activity,Not Fraud
user_6428,Add Beneficiary,0,09-05-2025 21:32,ATM,"Berlin, DE",1,1,Consistent single-device user,Not Fraud
user_1612,ATM Withdrawal,89,10-06-2025 17:05,Mobile-Android,"Kolkata, IN",1,0,Occasional user - sporadic activity,Not Fraud
user_9218,Wallet Top-up,2976.88,16-07-2025 16:33,Desktop-Windows,"Bangalore, IN",1,0,Multiple device switches,Not Fraud
user_7350,Online Purchase,630.42,26-05-2025 16:04,POS-Terminal,"Kolkata, IN",1,0,Recently flagged - suspicious history,Not Fraud
user_2428,Card Swipe,56.12,11-02-2025 11:59,Mobile-Android,"Toronto, CA",2,0,Occasional user - sporadic activity,Not Fraud
user_5226,Card Swipe,489.46,25-08-2025 18:28,Mobile-iOS,Tor Exit Node,9,0,Dormant account - reactivated,Fraud
user_7568,Add Beneficiary,0,03-02-2025 20:58,Desktop-Mac,"Mumbai, IN",5,4,Dormant account - reactivated,Not Fraud
user_7769,Wallet Top-up,1353.03,08-06-2025 20:43,POS-Terminal,"Los Angeles, US",4,1,Regular user - consistent pattern,Not Fraud
user_2725,ATM Withdrawal,194.15,27-02-2025 15:54,Desktop-Mac,"Singapore, SG",3,0,Consistent single-device user,Not Fraud
user_8616,Money Transfer,1762.16,12-04-2025 18:58,ATM,"Bangalore, IN",2,0,Dormant account - reactivated,Not Fraud
user_8967,Online Purchase,2108.36,10-01-2025 13:17,Tablet,"Chicago, US",2,0,Dormant account - reactivated,Not Fraud
user_7230,Login,0,21-04-2025 22:23,Desktop-Mac,"Houston, US",1,0,Multiple device switches,Not Fraud
user_5129,Bill Payment,255.36,18-03-2025 05:25,ATM,"Sao Paulo, BR",6,0,Recently flagged - suspicious history,Not Fraud
user_1880,Money Transfer,17904.38,12-02-2025 12:48,Mobile-iOS,"Mumbai, IN",2,0,Occasional user - sporadic activity,Not Fraud
user_6811,Loan Application,7813.3,02-06-2025 00:50,Mobile-iOS,"Los Angeles, US",3,0,Dormant account - reactivated,Fraud
user_1232,Bill Payment,2690.02,23-03-2025 21:31,Mobile-Android,"Berlin, DE",3,0,Regular user - consistent pattern,Not Fraud
user_8361,Loan Application,1994.05,28-06-2025 09:12,Tablet,"Berlin, DE",3,0,Frequent user - daily activity,Not Fraud
user_1235,Password Change,0,18-08-2025 19:01,Desktop-Windows,"Sydney, AU",5,1,Consistent single-device user,Not Fraud
user_7723,Password Change,0,14-05-2025 11:34,ATM,"Mumbai, IN",7,0,Dormant account - reactivated,Not Fraud
